,Host Id,Host Since,Name,Neighbourhood ,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating
12874,6160853,2013-04-30,Large Upper West Side 1BD Apartment,Manhattan,Apartment,95.0,Entire home/apt,10025.0,1.0,1,24,229,96.0
12875,6165150,2013-04-30,"2 bedroom central park, sleeps 6",Manhattan,Apartment,80.0,Entire home/apt,10026.0,3.0,1,82,135,81.0
12876,6162764,2013-04-30,"Luxury 1br, AMAZING Views, Hi flr",Manhattan,Apartment,,Entire home/apt,10038.0,2.0,1,0,349,
12877,6162041,2013-04-30,Modern & luxurious close to trains,Queens,Apartment,95.0,Entire home/apt,11416.0,1.0,1,9,99,96.0
12878,6161387,2013-04-30,Huge room (3 windows) in 4br duplex,Brooklyn,Apartment,,Private room,11205.0,1.0,1,0,40,
12879,6167299,2013-04-30,Sunny Bedroom Suite in Greenpoint,Brooklyn,Apartment,100.0,Private room,11222.0,1.0,1,6,79,100.0
12880,6166889,2013-04-30,Williamsburg - country house in NYC,Brooklyn,House,95.0,Private room,11249.0,1.0,1,12,145,97.0
12881,6169516,2013-04-30,large Private room in UWS New York,Manhattan,Apartment,90.0,Private room,10024.0,1.0,1,12,135,91.0
12882,6165258,2013-04-30,Private Rm for 1 in Prime Harlem,Manhattan,Apartment,85.0,Private room,10026.0,1.0,1,8,65,89.0
12883,6165258,2013-04-30,Room in Historical Harlem 119St,Manhattan,Apartment,95.0,Private room,10026.0,3.0,1,12,80,98.0
12884,6165258,2013-04-30,Sunny Room w/Master Bathroom in NYC,Manhattan,Apartment,,Private room,10026.0,1.0,1,0,110,
12885,6165258,2013-04-30,Private Rm for 1 in Historic 128 St,Manhattan,Apartment,85.0,Private room,10027.0,1.0,1,14,70,86.0
12886,6158233,2013-04-30,Comfy couch for NYC-Traveler,Manhattan,Apartment,,Private room,10031.0,1.0,1,0,66,
12887,6158233,2013-04-30,Hamilton Heights -- Tan Room,Manhattan,Apartment,100.0,Private room,10031.0,1.0,1,1,82,100.0
12888,6158233,2013-04-30,Manhattan - NYC The Blue Room,Manhattan,Apartment,95.0,Private room,10031.0,1.0,1,37,59,96.0
12889,6158233,2013-04-30,Manhattan - The White Room,Manhattan,Apartment,95.0,Private room,10031.0,1.0,1,30,64,96.0
12890,6169555,2013-04-30,LOFT ROOM - MOVE IN TODAY!,Manhattan,Apartment,,Private room,10038.0,3.0,1,0,60,
12891,6162041,2013-04-30,CHARMING APARTMENT NEAR A/J TRAINSx,Brooklyn,Apartment,90.0,Shared room,11416.0,1.0,1,36,85,93.0
12892,6176681,2013-05-01,Authentic Pencil Factory Loft,Brooklyn,Apartment,100.0,Entire home/apt,11222.0,1.0,1,12,200,100.0
12893,6182854,2013-05-01,Historic Clinton Hill Townhouse,Brooklyn,House,,Entire home/apt,11238.0,4.0,1,0,270,
12894,6177242,2013-05-01,3-Bdrm LES Modern Artist Compound,Manhattan,Apartment,90.0,Entire home/apt,10002.0,3.0,1,23,1000,90.0
12895,6181907,2013-05-01,Rustic Apartment in East Village,Manhattan,Apartment,100.0,Entire home/apt,10009.0,2.0,1,6,165,100.0
12896,6182487,2013-05-01,Charming 2BR in heart of Nolita,Manhattan,Apartment,,Entire home/apt,10013.0,2.0,1,0,190,
12897,6186712,2013-05-01,1Bd Apt 5 minutes from Times Square,Manhattan,Apartment,95.0,Entire home/apt,10036.0,1.0,1,12,180,96.0
12898,6174562,2013-05-01,Spacious & renovated 1 BR on UES,Manhattan,Apartment,90.0,Entire home/apt,10128.0,2.0,1,3,150,90.0
12899,6176429,2013-05-01,Private room in New York,Brooklyn,Apartment,,Private room,11221.0,1.0,1,0,125,
12900,6186498,2013-05-01,"20 mins to Manhattan,Private Room A",Brooklyn,Apartment,95.0,Private room,11237.0,2.0,1,20,70,96.0
12901,6182854,2013-05-01,Large bright fabulous private room,Brooklyn,House,100.0,Private room,11238.0,1.0,1,1,135,100.0
12902,6186456,2013-05-01,Financial District 105/day $1750/mo,Manhattan,Apartment,90.0,Private room,10006.0,1.0,1,4,105,93.0
12903,6183120,2013-05-01,"GREAT S. HARLEM apt,Jan-March(2016)",Manhattan,Apartment,,Private room,10026.0,1.0,1,0,100,
12904,6183120,2013-05-01,ms sheila blu,Manhattan,Apartment,,Private room,10026.0,1.0,1,0,125,
12905,6180418,2013-05-01,French Harlem by Columbia + Wine!,Manhattan,Apartment,90.0,Private room,10027.0,1.0,1,13,58,93.0
12906,6180828,2013-05-01,Private Room in the Upper Eastside,Manhattan,Apartment,80.0,Private room,10028.0,1.0,1,19,99,83.0
12907,6178827,2013-05-01,Lg private BR; BEST deal uptown!,Manhattan,Apartment,90.0,Private room,10031.0,1.0,1,67,90,91.0
12908,6186498,2013-05-01,"20mins to Manhattan, Private Room B",Queens,Apartment,95.0,Private room,11237.0,2.0,1,22,70,95.0
12909,6198638,2013-05-02,North Park Slope Studio,Brooklyn,Apartment,80.0,Entire home/apt,11217.0,1.0,1,1,155,80.0
12910,6196822,2013-05-02,Chelsea Studio with Tatami,Manhattan,Apartment,90.0,Entire home/apt,10001.0,1.0,1,8,139,90.0
12911,6196141,2013-05-02,Unique 1BR in energetic E. Village,Manhattan,Apartment,90.0,Entire home/apt,10009.0,1.0,1,13,199,94.0
12912,6201646,2013-05-02,West Village 2 Bedroom Gem!,Manhattan,Apartment,90.0,Entire home/apt,10014.0,3.0,1,31,199,91.0
12913,6199132,2013-05-02,1 Bedroom Apartment in Murray Hill,Manhattan,Apartment,95.0,Entire home/apt,10016.0,1.0,1,6,224,97.0
12914,6202326,2013-05-02,Charming & convenient NYC apartment,Manhattan,Apartment,90.0,Entire home/apt,10016.0,1.0,1,2,149,90.0
12915,6201646,2013-05-02,Times SQ Beautiful Apartment,Manhattan,Apartment,70.0,Entire home/apt,10019.0,3.0,1,32,149,74.0
12916,6193957,2013-05-02,2BR Marilyn Monroe Amazing Location,Manhattan,Apartment,85.0,Entire home/apt,10021.0,2.0,1,3,285,87.0
12917,6194487,2013-05-02,MIDTOWN! Large Private Apartment,Manhattan,Apartment,90.0,Entire home/apt,10022.0,2.0,1,77,99,92.0
12918,6193957,2013-05-02,Upper West Side Beauty 2BR/2BATH,Manhattan,Apartment,,Entire home/apt,10023.0,4.0,1,0,649,
12919,6198903,2013-05-02,Beautiful one br - steps from CPark,Manhattan,Apartment,100.0,Entire home/apt,10024.0,1.0,1,1,250,100.0
12920,6201004,2013-05-02,Lovely 1 Bd | Harlem Columbia Hosp,Manhattan,Apartment,90.0,Entire home/apt,10032.0,1.0,1,23,215,91.0
12921,6194474,2013-05-02,2500/sf 3BR + Apt in Hells Kitchen,Manhattan,Apartment,90.0,Entire home/apt,10036.0,4.0,1,22,695,92.0
12922,6196195,2013-05-02,Artist Loft with Incredible Views,Brooklyn,Apartment,90.0,Private room,11237.0,1.0,1,13,75,93.0
12923,6195999,2013-05-02,Sunny Rooms in Bklyn - 3rd Fl Suite,Brooklyn,House,85.0,Private room,11218.0,2.0,1,24,89,88.0
12924,6195368,2013-05-02,Luxury ensuite bedroom in Chelsea,Manhattan,Apartment,,Private room,10001.0,1.0,1,0,150,
12925,6199810,2013-05-02,Large room in a LES flat,Manhattan,Apartment,,Private room,10002.0,1.0,1,0,99,
12926,6195809,2013-05-02,Big Room with Great View,Manhattan,Apartment,,Private room,10003.0,1.0,1,0,99,
12927,6201004,2013-05-02,Private 1 Bd | Harlem Columbia Hosp,Manhattan,Apartment,,Private room,10032.0,1.0,1,0,85,
12928,6194487,2013-05-02,Beautiful Cozy Room Great Price!,Queens,House,90.0,Private room,11103.0,1.0,1,98,49,93.0
12929,6210116,2013-05-03,Spacious Brooklyn Apartment,Brooklyn,Apartment,,Entire home/apt,11230.0,1.0,1,0,79,
12930,6217657,2013-05-03,Luxury 2Br Apt Dwntn Manhattan,Manhattan,Apartment,100.0,Entire home/apt,10005.0,3.0,1,1,149,100.0
12931,6212332,2013-05-03,Spacious 1 Bdr Near Columbus Circle,Manhattan,Apartment,100.0,Entire home/apt,10019.0,1.0,1,1,200,100.0
12932,6217212,2013-05-03,Upper west side classic brownstone,Manhattan,Apartment,85.0,Entire home/apt,10023.0,2.0,1,3,300,87.0
12933,6215521,2013-05-03,"A Sunny UES 1 br, with Cat!",Manhattan,Apartment,80.0,Entire home/apt,10065.0,2.0,1,2,125,80.0
12934,6204254,2013-05-03,NYC 1 BED APT 20 MIN TO MANHATTAN,Queens,Apartment,85.0,Entire home/apt,11379.0,1.0,1,5,140,85.0
12935,6207811,2013-05-03,Green B&B in Brooklyn!,Brooklyn,Apartment,,Private room,11220.0,2.0,1,2,52,
12936,6214270,2013-05-03,"Room  Central AC, Cable TV,Internet",Brooklyn,Apartment,90.0,Private room,11221.0,1.0,1,14,66,93.0
12937,6212988,2013-05-03,Charming West Village Apartment,Manhattan,Apartment,95.0,Private room,10014.0,1.0,1,12,160,98.0
12938,6217549,2013-05-03,A separate room in Astoria,Queens,Apartment,100.0,Private room,11106.0,1.0,1,3,80,100.0
12939,6223363,2013-05-04,2 bedroom near Columbia University,Manhattan,Apartment,,Entire home/apt,,3.0,1,0,150,
12940,6226482,2013-05-04,Upscale Midtown Apartment!,Manhattan,Apartment,95.0,Entire home/apt,10016.0,2.0,1,19,249,95.0
12941,6226482,2013-05-04,Luxury Midtown Apartment,Manhattan,Apartment,85.0,Entire home/apt,10022.0,2.0,1,33,249,88.0
12942,6224038,2013-05-04,Charming UWS 1bdrm by Central Park,Manhattan,Apartment,95.0,Entire home/apt,10025.0,1.0,1,19,180,95.0
12943,6228548,2013-05-04,Lovely studio in great neighborhood,Manhattan,Apartment,100.0,Entire home/apt,10028.0,1.0,1,2,110,100.0
12944,6226676,2013-05-04,Harlem/Columbia historic landmark,Manhattan,Townhouse,,Entire home/apt,10027.0,2.0,1,1,120,
12945,6220958,2013-05-04,King Bedroom near Yankee Stadium,Bronx,Apartment,,Private room,10456.0,1.0,1,0,70,
12946,6222717,2013-05-04,Sunny Bedroom with Private Bathroom,Brooklyn,Apartment,90.0,Private room,11206.0,1.0,1,4,86,93.0
12947,6223874,2013-05-04,stylish apartment w/ backyard,Brooklyn,Apartment,100.0,Private room,11222.0,1.0,1,1,120,100.0
12948,6229097,2013-05-04,NEW - Room in 3BR Lower East Side,Manhattan,Apartment,75.0,Private room,10002.0,1.0,1,17,65,79.0
12949,6226681,2013-05-04,Large furnished room in Chelsea,Manhattan,Apartment,100.0,Private room,10011.0,1.0,1,1,110,100.0
12950,6227105,2013-05-04,"Private roof. Private br/ba, stairs",Manhattan,Apartment,,Private room,10021.0,1.0,1,0,119,
12951,6228539,2013-05-04,"Private room in cozy Harlem, NY Apt",Manhattan,Apartment,100.0,Private room,10026.0,1.0,1,3,92,100.0
12952,6238742,2013-05-05,Crown Heights Gem w/ pvt. balcony,Brooklyn,Apartment,,Entire home/apt,11238.0,1.0,1,0,115,
12953,6230230,2013-05-05,Live like a New Yorker! Sunny 2 Bed,Manhattan,Apartment,,Entire home/apt,10002.0,2.0,1,0,118,
12954,6236909,2013-05-05,1 BR in Gramercy Park / Union Sq,Manhattan,Apartment,100.0,Entire home/apt,10003.0,1.0,1,1,225,100.0
12955,6244182,2013-05-05,Luxurious Condo at Wall Street,Manhattan,Apartment,85.0,Entire home/apt,10005.0,2.0,1,4,140,87.0
12956,6233644,2013-05-05,Furnished Nolita Studio,Manhattan,Apartment,,Entire home/apt,10012.0,1.0,1,0,200,
12957,6240701,2013-05-05,West/Greenwich Village Studio,Manhattan,Apartment,100.0,Entire home/apt,10014.0,1.0,1,1,170,100.0
12958,6241104,2013-05-05,Huge W. Village 1BD near Subway!,Manhattan,Apartment,85.0,Entire home/apt,10014.0,1.0,1,9,264,89.0
12959,6234421,2013-05-05,1 BD apt in the heart of Manhattan,Manhattan,Apartment,,Entire home/apt,10022.0,2.0,1,0,168,
12960,6245239,2013-05-05,Big and Well Appointed NYC 1 Bdrm,Manhattan,Apartment,90.0,Entire home/apt,10023.0,1.0,1,10,179,92.0
12961,6242080,2013-05-05,Entire 1BR apartment in NYC!,Queens,Apartment,95.0,Entire home/apt,11104.0,1.0,1,16,90,96.0
12962,6241143,2013-05-05,Large Private Room Williamsburg 1,Brooklyn,Apartment,100.0,Private room,11206.0,1.0,1,4,90,100.0
12963,6241143,2013-05-05,Large Private Room Williamsburg 2,Brooklyn,Apartment,90.0,Private room,11206.0,1.0,1,5,90,92.0
12964,6241143,2013-05-05,Large Private room Williamsburg 3,Brooklyn,Apartment,90.0,Private room,11206.0,1.0,1,6,70,93.0
12965,6241143,2013-05-05,Large Private Room Williamsburg 4,Brooklyn,Apartment,,Private room,11206.0,1.0,1,0,70,
12966,6244551,2013-05-05,Cozy & Sunny Bedroom in Brooklyn,Brooklyn,Apartment,90.0,Private room,11211.0,1.0,1,2,70,90.0
12967,6245535,2013-05-05,Family-Friendly 3 BR in Best Bklyn,Brooklyn,Apartment,,Private room,11231.0,5.0,1,0,300,
12968,6230230,2013-05-05,Oasis in Prime LES,Manhattan,Apartment,80.0,Private room,10002.0,1.0,1,5,77,80.0
12969,6230230,2013-05-05,Room in Heart of LES,Manhattan,Apartment,90.0,Private room,10002.0,2.0,1,5,69,92.0
12970,6244618,2013-05-05,Charming private BR on Orchard St.,Manhattan,Apartment,100.0,Private room,10002.0,1.0,1,1,86,100.0
12971,6244618,2013-05-05,"Sunny, cozy bedroom on Orchard St",Manhattan,Apartment,,Private room,10002.0,1.0,1,0,71,
12972,6244301,2013-05-05,Greenwhich Village,Manhattan,Apartment,95.0,Private room,10012.0,1.0,1,6,55,97.0
12973,6244301,2013-05-05,Greenwich Village,Manhattan,Apartment,70.0,Private room,10012.0,1.0,1,49,79,71.0
12974,6244301,2013-05-05,Greenwich Village  bedroom,Manhattan,Apartment,85.0,Private room,10012.0,1.0,1,5,50,88.0
12975,6243156,2013-05-05,Tasteful Room in Charming 2BR,Manhattan,Apartment,95.0,Private room,10030.0,1.0,1,29,72,99.0
12976,6242426,2013-05-05,Private room in a townhouse in NYC,Queens,Bed & Breakfast,,Private room,11433.0,1.0,1,0,133,
12977,6254659,2013-05-06,Rad Studio Room in Williamsburg,Brooklyn,Apartment,80.0,Entire home/apt,11206.0,1.0,1,74,89,84.0
12978,6257567,2013-05-06,"Levite Alms' haven in Brooklyn, NY",Brooklyn,Apartment,95.0,Entire home/apt,11207.0,2.0,1,39,78,97.0
12979,6263312,2013-05-06,"Beautiful, Modern 2BR, Park Slope",Brooklyn,Apartment,95.0,Entire home/apt,11215.0,3.0,1,22,140,99.0
12980,6246248,2013-05-06,1.7k sq foot apt/3 blocks to train,Brooklyn,Apartment,90.0,Entire home/apt,11216.0,2.0,1,3,175,93.0
12981,6250301,2013-05-06,Amazing two floor Penthouse,Manhattan,Apartment,100.0,Entire home/apt,10006.0,3.0,1,1,1500,100.0
12982,6255954,2013-05-06,Very cute Flatiron apartment rental,Manhattan,Apartment,95.0,Entire home/apt,10010.0,,1,2,200,98.0
12983,6245806,2013-05-06,Amazing apartment in the Village,Manhattan,Apartment,100.0,Entire home/apt,10012.0,1.0,1,1,100,100.0
12984,6257145,2013-05-06,1BR Central Park - Columbus Circle,Manhattan,Apartment,90.0,Entire home/apt,10019.0,1.0,1,31,249,93.0
12985,6253325,2013-05-06,Charming Historic Flat,Manhattan,Apartment,90.0,Entire home/apt,10028.0,2.0,1,36,140,91.0
12986,6258471,2013-05-06,Home in Washington Heights,Manhattan,Apartment,90.0,Entire home/apt,10033.0,1.0,1,2,125,90.0
12987,6246089,2013-05-06,"1BR apt, 25 min to Times Sq.",Queens,Apartment,90.0,Entire home/apt,11102.0,2.0,1,7,110,94.0
12988,6260343,2013-05-06,Private room Brooklyn NY Great Spot,Brooklyn,Apartment,,Private room,11206.0,1.0,1,0,148,
12989,6260682,2013-05-06,Private Room East Williamsburg,Brooklyn,Apartment,75.0,Private room,11206.0,1.0,1,90,60,77.0
12990,6263282,2013-05-06,"Lovely room, heart of WILLIAMSBURG!",Brooklyn,Apartment,100.0,Private room,11211.0,1.0,1,2,100,100.0
12991,6263312,2013-05-06,"Room in Warm, Modern Apt Park Slope",Brooklyn,Apartment,95.0,Private room,11215.0,1.0,1,39,95,99.0
12992,6263296,2013-05-06,East Village room,Manhattan,Apartment,,Private room,10009.0,2.0,1,0,89,
12993,6246766,2013-05-06,Midtown Bright Apt Balcony Doorman,Manhattan,Apartment,90.0,Private room,10019.0,1.0,1,26,200,90.0
12994,6250141,2013-05-06,Brown Stone Apt by Central Park,Manhattan,Apartment,95.0,Private room,10023.0,1.0,1,7,135,97.0
12995,6252551,2013-05-06,U.E.S. Charmer with Private Room,Manhattan,Apartment,90.0,Private room,10128.0,1.0,1,39,115,94.0
12996,6252754,2013-05-06,Private Bedroom in Cozy Astoria,Queens,Apartment,95.0,Private room,11106.0,1.0,1,4,69,95.0
12997,6277565,2013-05-07,BedStuy Studio Apartment,Brooklyn,Apartment,95.0,Entire home/apt,11206.0,1.0,1,18,99,98.0
12998,6272736,2013-05-07,1 Bedroom in heart of Williamsburg,Brooklyn,Apartment,95.0,Entire home/apt,11211.0,1.0,1,4,150,95.0
12999,6268427,2013-05-07,Spacious 1BD - 10 mins to Barclays,Brooklyn,Apartment,90.0,Entire home/apt,11215.0,1.0,1,4,175,93.0
13000,6279091,2013-05-07,Prime Bushwick Apartment,Brooklyn,Apartment,,Entire home/apt,11237.0,1.0,1,0,140,
13001,6274029,2013-05-07,Bright & quiet 2 bedroom brownstone,Brooklyn,Apartment,90.0,Entire home/apt,11238.0,2.0,1,2,125,90.0
13002,6280254,2013-05-07,Two bedroom in Prime East Village,Manhattan,Apartment,,Entire home/apt,10003.0,2.0,1,0,199,
13003,6277886,2013-05-07,Amazing View! Downtown! Luxury!,Manhattan,Apartment,100.0,Entire home/apt,10004.0,1.0,1,6,185,100.0
13004,6279864,2013-05-07,Luxury Greenwich Village apartment,Manhattan,Apartment,90.0,Entire home/apt,10011.0,1.0,1,2,400,90.0
13005,6270663,2013-05-07,Luxury Midtown Manhattan 1 BDRM,Manhattan,Apartment,100.0,Entire home/apt,10018.0,1.0,1,2,245,100.0
13006,6264697,2013-05-07,"Best location, comfortable stay!",Manhattan,Apartment,85.0,Entire home/apt,10021.0,1.0,1,34,142,86.0
13007,6273879,2013-05-07,Entire Apartment in UES - Special!,Manhattan,Apartment,,Entire home/apt,10029.0,2.0,1,0,299,
13008,6280600,2013-05-07,Downtown Waterfront Liberty View,Manhattan,Apartment,,Entire home/apt,10280.0,2.0,1,0,200,
13009,6273146,2013-05-07,Private Room in Williamsburg Apt,Brooklyn,Apartment,,Private room,11206.0,1.0,1,0,250,
13010,6281034,2013-05-07,Beautiful room in Williamsburg,Brooklyn,Apartment,100.0,Private room,11211.0,2.0,1,3,120,100.0
13011,6281034,2013-05-07,BEST LOCATION and BEAUTIFUL ROOM,Brooklyn,Apartment,95.0,Private room,11211.0,1.0,1,23,110,96.0
13012,6270968,2013-05-07,Comfy Room mins 2 NYC !!!,Brooklyn,Apartment,80.0,Private room,11216.0,1.0,1,18,49,83.0
13013,6270968,2013-05-07,Cheyanne's Place minutes to NYC,Brooklyn,House,90.0,Private room,11216.0,1.0,1,8,40,93.0
13014,6270968,2013-05-07,Ryan's PVT ROOM  mins from the City,Brooklyn,House,80.0,Private room,11216.0,1.0,1,2,49,80.0
13015,6270968,2013-05-07,Stuyvesant Heights Apt mins 2 City,Brooklyn,House,90.0,Private room,11216.0,1.0,1,2,49,90.0
13016,6270968,2013-05-07,Luxurious Prospect Flat,Brooklyn,House,,Private room,11225.0,1.0,1,0,80,
13017,6270968,2013-05-07,Prospect Cozy Flat Minutes 2 NYC,Brooklyn,House,,Private room,11225.0,1.0,1,0,65,
13018,6280254,2013-05-07,Spacious Private Room -East Village,Manhattan,Apartment,90.0,Private room,10003.0,1.0,1,96,99,91.0
13019,6273879,2013-05-07,Gorgeous Museum Mile & Central Park,Manhattan,Apartment,90.0,Private room,10029.0,1.0,1,22,150,90.0
13020,6283404,2013-05-08,A perfect 2 Bdrm Apt in Bushwick,Brooklyn,Apartment,90.0,Entire home/apt,11206.0,2.0,1,2,140,90.0
13021,6295763,2013-05-08,Williamsburg Spacious Studio,Brooklyn,Apartment,100.0,Entire home/apt,11211.0,1.0,1,11,139,100.0
13022,6296054,2013-05-08,Penthouse duplex huge outdoor areas,Brooklyn,Apartment,95.0,Entire home/apt,11211.0,3.0,1,8,299,95.0
13023,6289792,2013-05-08,Spacious 2 Story Apt. Near Subway,Brooklyn,Apartment,95.0,Entire home/apt,11216.0,2.0,1,5,289,96.0
13024,6283678,2013-05-08,Spacious 2 Bd & 2 bath Apartment,Brooklyn,Apartment,,Entire home/apt,11222.0,2.0,1,0,165,
13025,6296054,2013-05-08,Cute studio 2 blocks from subway,Brooklyn,Apartment,,Entire home/apt,11225.0,1.0,1,0,95,
13026,6281583,2013-05-08,Charming studio in Gramercy,Manhattan,Apartment,95.0,Entire home/apt,10003.0,1.0,1,9,119,98.0
13027,6290818,2013-05-08,Large 1 bedroom by Central Park UES,Manhattan,Apartment,100.0,Entire home/apt,10075.0,2.0,1,9,240,100.0
13028,6290077,2013-05-08,Entire home/apt in New York,Manhattan,Apartment,95.0,Entire home/apt,10128.0,1.0,1,1,155,97.0
13029,6296054,2013-05-08,Private room in penthouse w/balcony,Brooklyn,Apartment,,Private room,11211.0,1.0,1,0,140,
13030,6294856,2013-05-08,Family Owned & Operated Brownstone,Brooklyn,Apartment,90.0,Private room,11216.0,2.0,1,55,60,93.0
13031,6294200,2013-05-08,Private Room in Loft,Brooklyn,Apartment,95.0,Private room,11237.0,1.0,1,8,75,95.0
13032,6291437,2013-05-08,Private Room in WILLIAMSBURG,Brooklyn,Apartment,90.0,Private room,11249.0,1.0,1,13,100,92.0
13033,6296054,2013-05-08,Room in penthouse+bathroom+balcony,Brooklyn,Loft,,Private room,11211.0,2.0,1,0,110,
13034,6287848,2013-05-08,Room in duplex w/ private roof deck,Manhattan,Apartment,100.0,Private room,10012.0,1.0,1,2,125,100.0
13035,6296023,2013-05-08,Cozy Room with Private Bath on UWS,Manhattan,Apartment,100.0,Private room,10025.0,1.0,1,3,85,100.0
13036,6291258,2013-05-08,"Private room in Astoria, Queens",Queens,Apartment,,Private room,,1.0,1,2,65,
13037,6312657,2013-05-09,"Sunny, quiet apt in Williamsburg",Brooklyn,Apartment,100.0,Entire home/apt,11211.0,1.0,1,2,160,100.0
13038,6307282,2013-05-09,1BD Steps From Barclays Center,Brooklyn,Apartment,90.0,Entire home/apt,11217.0,2.0,1,2,150,90.0
13039,6309691,2013-05-09,Large Sunny 1BR - Entire 2nd Floor,Brooklyn,Apartment,95.0,Entire home/apt,11222.0,1.0,1,95,149,97.0
13040,6309019,2013-05-09,Sunny Private Williamsburg Apt,Brooklyn,House,95.0,Entire home/apt,11211.0,2.0,1,39,200,96.0
13041,6308541,2013-05-09,BRIGHT AND LOVELY STUDIO IN LES!,Manhattan,Apartment,90.0,Entire home/apt,10002.0,1.0,1,3,170,93.0
13042,6308871,2013-05-09,Charming Old New York One Bedroom,Manhattan,Apartment,80.0,Entire home/apt,10002.0,2.0,1,19,140,82.0
13043,6304221,2013-05-09,Great Apartment - West Village,Manhattan,Apartment,,Entire home/apt,10014.0,2.0,1,0,400,
13044,6305367,2013-05-09,Fab 1 Bedroom Apartment!,Manhattan,Apartment,85.0,Entire home/apt,10035.0,1.0,1,13,100,89.0
13045,6306561,2013-05-09,Sunny Harlem Hangout! Great Apt!,Manhattan,Apartment,80.0,Entire home/apt,10035.0,2.0,1,14,245,82.0
13046,6312120,2013-05-09,"Brand New Private Room, Rooftop",Brooklyn,Apartment,95.0,Private room,11211.0,1.0,1,26,105,97.0
13047,6313252,2013-05-09,Private Room Amazing neighborhood!,Brooklyn,Apartment,,Private room,11216.0,1.0,1,0,65,
13048,6305477,2013-05-09,Bright room in Brooklyn,Brooklyn,Apartment,90.0,Private room,11217.0,1.0,1,54,150,92.0
13049,6312248,2013-05-09,Great Room with 2 Beds,Brooklyn,Apartment,95.0,Private room,11221.0,2.0,1,12,65,97.0
